TableName	Actflag	Created	Changed	BochgID	RelEventID	SecID	ISIN	EffectiveDate	OldOutValue	NewOutValue	EventType	OldOutDate	NewOutDate	Notes
BOCHG	I	2012/01/12	2012/01/12	468706		714663	JP11027315A4	2010/06/30	3419863.00000	4644500.00000	CORR	2005/11/21	2010/06/30	
BOCHG	D	2009/10/07	2012/01/12	184740		755186	JP11027415C8	2005/12/21	1900.00000	1900000.00000	CORR	2005/12/20	2005/12/20	
BOCHG	D	2010/09/27	2012/01/12	302443		755186	JP11027415C8	2010/06/30	1900000.00000	3292600.00000	CORR	2005/12/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468707		755186	JP11027415C8	2005/12/21	1900.00000	1709917.00000	CORR	2005/12/20	2005/12/20	
BOCHG	I	2012/01/12	2012/01/12	468708		755186	JP11027415C8	2010/06/30	1709917.00000	3292600.00000	CORR	2005/12/20	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834825		755186	JP11027415C8	2013/10/31	3292600.00000	3384500.00000	CORR	2010/06/30	2013/10/31	
BOCHG	D	2008/05/21	2012/01/12	65063		665480	JP1102751615	2006/02/26	1900000.00000	1900.00000	CORR	2006/01/25	2006/01/25	
BOCHG	D	2009/10/02	2012/01/12	183657		665480	JP1102751615	2006/02/27	1900.00000	1900000.00000	CORR	2006/01/25	2006/01/25	
BOCHG	D	2010/09/27	2012/01/12	302445		665480	JP1102751615	2010/06/30	1900000.00000	3323700.00000	CORR	2006/01/25	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468711		665480	JP1102751615	2006/01/26	1900000.00000	1709937.00000	CORR	2006/01/25	2006/01/25	
BOCHG	I	2012/01/12	2012/01/12	468717		665480	JP1102751615	2010/06/30	1709937.00000	3323700.00000	CORR	2006/01/25	2010/06/30	
BOCHG	D	2010/09/27	2012/01/12	302447		793314	JP1102761622	2010/06/30	1900000.00000	3128600.00000	CORR	2006/02/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468721		793314	JP1102761622	2006/02/21	1900000.00000	1709939.00000	CORR	2006/02/20	2006/02/20	
BOCHG	I	2012/01/12	2012/01/12	468722		793314	JP1102761622	2010/06/30	1709939.00000	3128600.00000	CORR	2006/02/20	2010/06/30	
BOCHG	D	2009/10/24	2012/01/12	189370		455511	JP1102771639	2006/03/21	1900.00000	1900000.00000	CORR	2006/03/20	2006/03/20	
BOCHG	D	2010/09/27	2012/01/12	302449		455511	JP1102771639	2010/06/30	1900000.00000	3379500.00000	CORR	2006/03/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468732		455511	JP1102771639	2006/03/21	1900.00000	1709977.00000	CORR	2006/03/20	2006/03/20	
BOCHG	I	2012/01/12	2012/01/12	468734		455511	JP1102771639	2010/06/30	1709977.00000	3379500.00000	CORR	2006/03/20	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834267		455511	JP1102771639	2013/10/31	3379500.00000	3402000.00000	CORR	2010/06/30	2013/10/31	
BOCHG	U	2011/01/13	2011/01/13	335256		793174	JP1102781646	2006/04/21	1900000.00000	1899729.00000	CORR	2006/04/20	2006/04/20	
BOCHG	I	2013/11/27	2013/11/27	834268		793174	JP1102781646	2013/10/31	1899729.00000	2187600.00000	CORR	2006/04/20	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906756		793174	JP1102781646	2014/03/31	2187600.00000	2187626.00000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2009/10/24	2009/10/24	189377		714666	JP1102791652	2008/05/16	2072.77500	2072775.00000	CORR	2008/05/16	2008/05/16	
BOCHG	I	2010/09/27	2010/09/27	302450		714666	JP1102791652	2010/06/30	2072775.00000	2460200.00000	CORR	2008/05/16	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834270		714666	JP1102791652	2013/10/31	2460200.00000	2524300.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906759		714666	JP1102791652	2014/03/31	2524300.00000	2524275.00000	CORR	2013/10/31	2014/03/31	
BOCHG	D	2009/10/05	2009/10/07	183977		714667	JP1102801667	2006/06/21	1899.67400	1900000.00000	CORR	2006/06/20	2006/06/20	
BOCHG	I	2009/10/07	2009/10/07	184741		714667	JP1102801667	2006/06/21	1899.67400	1899674.00000	CORR	2006/06/20	2006/06/20	
BOCHG	D	2010/09/27	2012/01/12	302452		714667	JP1102801667	2010/06/30	1899674.00000	5037400.00000	CORR	2006/06/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468740		714667	JP1102801667	2006/08/21	1899674.00000	3926833.00000	CORR	2006/06/20	2006/08/21	
BOCHG	I	2012/01/12	2012/01/12	468742		714667	JP1102801667	2010/06/30	3926833.00000	5037400.00000	CORR	2006/08/21	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834272		714667	JP1102801667	2013/10/31	5037400.00000	5108100.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906762		714667	JP1102801667	2014/03/31	5108100.00000	5108133.00000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2009/10/05	2009/10/05	184061		714677	JP1102811674	2006/07/21	2080.12600	1900000.00000	CORR	2006/07/20	2006/07/20	
BOCHG	I	2010/09/27	2010/09/27	302456		714677	JP1102811674	2010/06/30	1900000.00000	2632400.00000	CORR	2006/07/20	2010/06/30	
BOCHG	I	2014/03/29	2014/03/29	897223		714677	JP1102811674	2014/02/28	2632400.00000	2676300.00000	CORR	2010/06/30	2014/02/28	
BOCHG	I	2014/04/16	2014/04/16	906763		714677	JP1102811674	2014/03/31	2676300.00000	2676326.00000	CORR	2014/02/28	2014/03/31	
BOCHG	D	2008/05/22	2012/01/12	65225		714679	JP1102821699	2008/05/16	1905.42900	1900.42900	CORR	2006/09/20	2008/05/16	
BOCHG	D	2009/10/24	2012/01/12	189386		714679	JP1102821699	2009/10/24	1900.42900	5028568.00000	CORR	2008/05/16	2009/10/24	
BOCHG	D	2010/09/27	2012/01/12	302458		714679	JP1102821699	2010/06/30	5028568.00000	4987600.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468747		714679	JP1102821699	2006/09/21	1905.42900	1905429.00000	CORR	2006/09/20	2006/09/20	
BOCHG	I	2012/01/12	2012/01/12	468748		714679	JP1102821699	2006/10/20	1905429.00000	3979468.00000	CORR	2006/09/20	2006/10/20	
BOCHG	I	2012/01/12	2012/01/12	468750		714679	JP1102821699	2009/10/24	3979468.00000	5028568.00000	CORR	2006/10/20	2009/10/24	
BOCHG	I	2012/01/12	2012/01/12	468753		714679	JP1102821699	2010/06/30	5028568.00000	4987600.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834274		714679	JP1102821699	2013/10/31	4987600.00000	5098500.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906765		714679	JP1102821699	2014/03/31	5098500.00000	5098468.00000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2008/05/21	2008/05/21	64933		665460	JP11028316B9	2006/11/20	1900000.00000	1901.94800	CORR	2006/09/20	2006/09/20	
BOCHG	D	2009/10/24	2012/01/12	189387		665460	JP11028316B9	2009/10/24	1901.94800	2420448.00000	CORR	2006/09/20	2009/10/24	
BOCHG	D	2010/09/27	2012/01/12	302459		665460	JP11028316B9	2010/06/30	2420448.00000	2426200.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468755		665460	JP11028316B9	2006/11/21	1901.94800	1901948.00000	CORR	2006/09/20	2006/11/20	
BOCHG	I	2012/01/12	2012/01/12	468756		665460	JP11028316B9	2009/10/24	1901948.00000	2420448.00000	CORR	2006/11/20	2009/10/24	
BOCHG	I	2012/01/12	2012/01/12	468757		665460	JP11028316B9	2010/06/30	2420448.00000	2426200.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834275		665460	JP11028316B9	2013/10/31	2426200.00000	2501200.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906766		665460	JP11028316B9	2014/03/31	2501200.00000	2501248.00000	CORR	2013/10/31	2014/03/31	
BOCHG	D	2009/10/07	2012/01/12	184815		714684	JP11028416C5	2006/12/21	1902.27900	1900000.00000	CORR	2006/12/20	2006/12/20	
BOCHG	D	2010/09/27	2012/01/12	302460		714684	JP11028416C5	2010/06/30	1900000.00000	8936600.00000	CORR	2006/12/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468758		714684	JP11028416C5	2006/12/21	1902.27900	1902279.00000	CORR	2006/12/20	2006/12/20	
BOCHG	D	2012/01/12	2012/01/12	468759		714684	JP11028416C5	2010/06/30	1902279.00000	8936600.00000	CORR	2006/12/20	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468762		714684	JP11028416C5	2007/01/25	1902279.00000	3802117.00000	CORR	2006/12/20	2007/01/25	
BOCHG	I	2012/01/12	2012/01/12	468765		714684	JP11028416C5	2007/02/20	3802117.00000	5789698.00000	CORR	2007/01/25	2007/02/20	
BOCHG	I	2012/01/12	2012/01/12	468766		714684	JP11028416C5	2010/06/30	5789698.00000	8936600.00000	CORR	2007/02/20	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834276		714684	JP11028416C5	2013/10/31	8936600.00000	9443400.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906768		714684	JP11028416C5	2014/03/31	9443400.00000	9443398.00000	CORR	2013/10/31	2014/03/31	
BOCHG	D	2009/10/24	2012/01/12	189390		714689	JP1102851738	2009/10/24	1899.36300	2890063.00000	CORR	2007/03/20	2009/10/24	
BOCHG	D	2010/09/27	2012/01/12	302461		714689	JP1102851738	2010/06/30	2890063.00000	8176700.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468772		714689	JP1102851738	2007/03/21	1899.36300	1899363.00000	CORR	2007/03/20	2007/03/20	
BOCHG	I	2012/01/12	2012/01/12	468773		714689	JP1102851738	2007/04/20	1899363.00000	3824347.00000	CORR	2007/03/20	2007/04/20	
BOCHG	I	2012/01/12	2012/01/12	468774		714689	JP1102851738	2007/05/25	3824347.00000	5841836.00000	CORR	2007/04/20	2007/05/25	
BOCHG	I	2012/01/12	2012/01/12	468775		714689	JP1102851738	2010/06/30	5841836.00000	8176700.00000	CORR	2007/05/25	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834277		714689	JP1102851738	2013/10/31	8176700.00000	8539700.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906769		714689	JP1102851738	2014/03/31	8539700.00000	8539736.00000	CORR	2013/10/31	2014/03/31	
BOCHG	D	2009/10/24	2012/01/12	189374		714691	JP1102861760	2009/10/24	1898.90900	2019909.00000	CORR	2007/06/20	2009/10/24	
BOCHG	D	2010/09/27	2012/01/12	302464		714691	JP1102861760	2010/06/30	2019909.00000	4274400.00000	CORR	2009/10/24	2010/06/30	
BOCHG	I	2012/01/12	2012/01/12	468778		714691	JP1102861760	2007/06/21	1898.90900	1898909.00000	CORR	2007/06/20	2007/06/20	
BOCHG	I	2012/01/12	2012/01/12	468779		714691	JP1102861760	2007/08/20	1898909.00000	3859322.00000	CORR	2007/06/20	2007/08/20	
BOCHG	I	2012/01/12	2012/01/12	468785		714691	JP1102861760	2010/06/30	3859322.00000	4274400.00000	CORR	2007/08/20	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834278		714691	JP1102861760	2013/10/31	4274400.00000	4391600.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906770		714691	JP1102861760	2014/03/31	4391600.00000	4391622.00000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2009/10/27	2009/10/27	190045		714696	JP1102871777	2007/07/21	1899.77900	1899779.00000	CORR	2007/07/20	2007/07/20	
BOCHG	I	2010/09/27	2010/09/27	302466		714696	JP1102871777	2010/06/30	1899779.00000	2044200.00000	CORR	2007/07/20	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834279		714696	JP1102871777	2013/10/31	2044200.00000	2396700.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906771		714696	JP1102871777	2014/03/31	2396700.00000	2396679.00000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2009/10/27	2009/10/27	190041		738341	JP1102881792	2007/09/21	2051.48300	2051483.00000	CORR	2007/09/20	2007/09/20	
BOCHG	D	2010/09/28	2012/01/13	302538		738341	JP1102881792	2010/06/30	2051483.00000	6771200.00000	CORR	2007/09/20	2010/06/30	
BOCHG	I	2012/01/13	2012/01/13	469230		738341	JP1102881792	2007/10/22	2051483.00000	3950823.00000	CORR	2007/09/20	2007/10/22	
BOCHG	I	2012/01/13	2012/01/13	469234		738341	JP1102881792	2007/11/20	3950823.00000	5884185.00000	CORR	2007/10/22	2007/11/20	
BOCHG	I	2012/01/13	2012/01/13	469238		738341	JP1102881792	2010/06/30	5884185.00000	6771200.00000	CORR	2007/11/20	2010/06/30	
BOCHG	I	2014/04/16	2014/04/16	906772		738341	JP1102881792	2014/03/31	6771200.00000	6771230.35000	CORR	2010/06/30	2014/03/31	
BOCHG	D	2009/10/27	2012/01/13	190358		838451	JP11028917C2	2007/12/21	6481724.64990	1900000.00000	CORR	2007/12/20	2007/12/20	
BOCHG	D	2010/09/28	2012/01/13	302539		838451	JP11028917C2	2010/06/30	1900000.00000	6486800.00000	CORR	2007/12/20	2010/06/30	
BOCHG	I	2012/01/13	2012/01/13	469252		838451	JP11028917C2	2007/12/21	6481724.64990	2059829.00000	CORR	2007/12/20	2007/12/20	
BOCHG	I	2012/01/13	2012/01/13	469255		838451	JP11028917C2	2008/01/21	2059829.00000	3959408.00000	CORR	2007/12/20	2008/01/21	
BOCHG	I	2012/01/13	2012/01/13	469257		838451	JP11028917C2	2008/02/20	3959408.00000	5858869.00000	CORR	2008/01/21	2008/02/20	
BOCHG	I	2012/01/13	2012/01/13	469263		838451	JP11028917C2	2010/06/30	5858869.00000	6486800.00000	CORR	2008/02/20	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834280		838451	JP11028917C2	2013/10/31	6486800.00000	6489800.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906773		838451	JP11028917C2	2014/03/31	6489800.00000	6489824.65000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2010/09/28	2010/09/28	302540		838456	JP1102901830	2010/06/30	1900000.00000	2045300.00000	CORR	2008/03/21	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834281		838456	JP1102901830	2013/10/31	2045300.00000	2322400.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906774		838456	JP1102901830	2014/03/31	2322400.00000	2322418.60000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2010/09/28	2010/09/28	302542		838465	JP1102911847	2010/06/30	1900000.00000	1941000.00000	CORR	2008/04/04	2010/06/30	
BOCHG	I	2013/11/27	2013/11/27	834283		838465	JP1102911847	2013/10/31	1941000.00000	2522900.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906778		838465	JP1102911847	2014/03/31	2522900.00000	2522872.20000	CORR	2013/10/31	2014/03/31	
BOCHG	U	2011/01/13	2011/01/13	335264		987805	JP1102921853	2008/05/14	1900000.00000	2063360.00000	CORR	2008/05/13	2008/05/13	
BOCHG	I	2013/11/27	2013/11/27	834284		987805	JP1102921853	2013/10/31	2063360.00000	2725300.00000	CORR	2008/05/13	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906779		987805	JP1102921853	2014/03/31	2725300.00000	2725277.45000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2010/09/28	2010/09/28	302543		1198868	JP1102931860	2010/06/30	2097949.50000	2124100.00000	CORR	2008/06/20	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834760		1198868	JP1102931860	2013/10/31	2124100.00000	2486700.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/16	2014/04/16	906780		1198868	JP1102931860	2014/03/31	2486700.00000	2486749.50000	CORR	2013/10/31	2014/03/31	
BOCHG	U	2011/01/13	2011/01/13	335268		1045178	JP1102941877	2008/07/09	1900000.00000	2078505.00000	CORR	2008/07/08	2008/07/08	
BOCHG	I	2014/04/17	2014/04/17	907307		1045178	JP1102941877	2014/03/31	2078505.00000	2254594.55000	CORR	2008/07/08	2014/03/31	
BOCHG	I	2010/09/28	2010/09/28	302544		1198843	JP1102951884	2010/06/30	1900000.00000	1917600.00000	CORR	2008/08/08	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834761		1198843	JP1102951884	2013/10/31	1917600.00000	2641700.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/17	2014/04/17	907311		1198843	JP1102951884	2014/03/31	2641700.00000	2641684.35000	CORR	2013/10/31	2014/03/31	
BOCHG	D	2010/09/28	2012/01/13	302545		1198852	JP1102961891	2010/06/30	1900000.00000	5802600.00000	CORR	2008/09/22	2010/06/30	
BOCHG	I	2012/01/13	2012/01/13	469265		1198852	JP1102961891	2008/09/23	1900000.00000	2067638.00000	CORR	2008/09/22	2008/09/22	
BOCHG	I	2012/01/13	2012/01/13	469269		1198852	JP1102961891	2008/10/07	2067638.00000	3969572.00000	CORR	2008/09/22	2008/10/07	
BOCHG	I	2012/01/13	2012/01/13	469270		1198852	JP1102961891	2008/11/10	3969572.00000	5875238.00000	CORR	2008/10/07	2008/11/10	
BOCHG	I	2012/01/13	2012/01/13	469274		1198852	JP1102961891	2010/06/30	5875238.00000	5802600.00000	CORR	2008/11/10	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834762		1198852	JP1102961891	2013/10/31	5802600.00000	5881900.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/17	2014/04/17	907317		1198852	JP1102961891	2014/03/31	5881900.00000	5881871.35000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2010/09/28	2010/09/28	302546		1503606	JP11029718C3	2010/06/30	1900000.00000	2101300.00000	CORR	2008/12/22	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834764		1503606	JP11029718C3	2013/10/31	2101300.00000	2277800.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/03/31	2014/03/31	898330		1503606	JP11029718C3	2014/02/28	2277800.00000	2549600.00000	CORR	2013/10/31	2014/02/28	
BOCHG	I	2014/04/17	2014/04/17	907320		1503606	JP11029718C3	2014/03/31	2549600.00000	2549591.75000	CORR	2014/02/28	2014/03/31	
BOCHG	D	2009/02/09	2009/02/09	122300		1282274	JP1102981915	2009/01/15	1713.40000	1730100.00000	CORR	2009/01/14	2009/02/06	
BOCHG	D	2009/02/09	2012/01/13	122301		1282274	JP1102981915	2009/01/15	1713.40000	1713400.00000	CLEAN	2009/01/14	2009/01/14	
BOCHG	D	2009/02/09	2012/01/13	122304		1282274	JP1102981915	2009/01/16	1713400.00000	1730100.00000	CORR	2009/01/14	2009/02/06	
BOCHG	D	2010/09/28	2012/01/13	302548		1282274	JP1102981915	2010/06/30	1730100.00000	3999700.00000	CORR	2009/02/06	2010/06/30	
BOCHG	I	2012/01/13	2012/01/13	469291		1282274	JP1102981915	2009/01/15	1713.40000	1899225.00000	CORR	2009/01/14	2009/01/14	
BOCHG	I	2012/01/13	2012/01/13	469293		1282274	JP1102981915	2009/02/06	1899225.00000	3981043.00000	CORR	2009/01/14	2009/02/06	
BOCHG	I	2012/01/13	2012/01/13	469296		1282274	JP1102981915	2010/06/30	3981043.00000	3999700.00000	CORR	2009/02/06	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834765		1282274	JP1102981915	2013/10/31	3999700.00000	4111900.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/03/31	2014/03/31	898331		1282274	JP1102981915	2014/02/28	4111900.00000	4326700.00000	CORR	2013/10/31	2014/02/28	
BOCHG	I	2014/04/17	2014/04/17	907321		1282274	JP1102981915	2014/03/31	4326700.00000	4326714.90000	CORR	2014/02/28	2014/03/31	
BOCHG	D	2010/09/28	2012/01/13	302549		1401421	JP1102991930	2010/06/30	1900000.00000	3872800.00000	CORR	2009/03/23	2010/06/30	
BOCHG	I	2012/01/13	2012/01/13	469307		1401421	JP1102991930	2009/03/24	1900000.00000	1900996.00000	CORR	2009/03/23	2009/03/23	
BOCHG	I	2012/01/13	2012/01/13	469314		1401421	JP1102991930	2009/04/07	1900996.00000	3800463.00000	CORR	2009/03/23	2009/04/07	
BOCHG	I	2012/01/13	2012/01/13	469316		1401421	JP1102991930	2010/06/30	3800463.00000	3872800.00000	CORR	2009/04/07	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834766		1401421	JP1102991930	2013/10/31	3872800.00000	3887800.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/03/31	2014/03/31	898332		1401421	JP1102991930	2014/02/28	3887800.00000	4114300.00000	CORR	2013/10/31	2014/02/28	
BOCHG	I	2014/04/17	2014/04/17	907322		1401421	JP1102991930	2014/03/31	4114300.00000	4184522.35000	CORR	2014/02/28	2014/03/31	
BOCHG	U	2011/01/13	2011/01/13	335284		1461026	JP1103001952	2009/05/16	1900000.00000	2150752.00000	CORR	2009/05/15	2009/05/15	
BOCHG	I	2014/04/17	2014/04/17	907324		1461026	JP1103001952	2014/03/31	2150752.00000	2487717.25000	CORR	2009/05/15	2014/03/31	
BOCHG	D	2010/09/28	2012/01/13	302550		1457438	JP1103011969	2010/06/30	1739200.00000	4306200.00000	CORR	2009/06/22	2010/06/30	
BOCHG	I	2012/01/13	2012/01/13	469342		1457438	JP1103011969	2009/06/23	1739200.00000	1899339.00000	CORR	2009/06/22	2009/06/22	
BOCHG	I	2012/01/13	2012/01/13	469346		1457438	JP1103011969	2009/08/07	1899339.00000	4263326.00000	CORR	2009/06/22	2009/08/07	
BOCHG	I	2012/01/13	2012/01/13	469348		1457438	JP1103011969	2010/06/30	4263326.00000	4306200.00000	CORR	2009/08/07	2010/06/30	
BOCHG	I	2013/11/28	2013/11/28	834767		1457438	JP1103011969	2013/10/31	4306200.00000	4317000.00000	CORR	2010/06/30	2013/10/31	
BOCHG	I	2014/04/17	2014/04/17	907325		1457438	JP1103011969	2014/03/31	4317000.00000	4389741.30000	CORR	2013/10/31	2014/03/31	
BOCHG	I	2014/04/24	2014/04/24	910276		1457438	JP1103011969	2014/04/22	4389741.30000	4525941.30000	CORR	2014/03/31	2014/04/22	
BOCHG	D	2014/06/26	2014/06/27	946366		1457438	JP1103011969	2014/06/24	4525941.30000	4590241.30000	CORR	2014/04/22	2016/04/24	
BOCHG	I	2014/06/27	2014/06/27	947082		1457438	JP1103011969	2014/06/24	4525941.30000	4590241.30000	CLEAN	2014/04/22	2014/06/24	
BOCHG	I	2014/07/07	2014/07/07	953835		4281285	JP1103341E67	2014/07/07	2754640.00000	5202497.00000	REISS	2014/06/20	2014/07/07	
BOCHG	I	2014/08/06	2014/08/06	973293		4281285	JP1103341E67	2014/08/07	5202497.00000	7882885.00000	REISS	2014/07/07	2014/08/07	
BOCHG	I	2014/09/27	2014/09/27	1000034		4281285	JP1103341E67	2014/08/21	7882885.00000	7892040.25000	CORR	2014/08/07	2014/08/21	
BOCHG	I	2014/09/27	2014/09/27	1000050		4281285	JP1103341E67	2014/09/25	7892040.25000	7900926.85000	CORR	2014/08/21	2014/09/25	
BOCHG	I	2014/10/17	2014/10/17	1011585		4281285	JP1103341E67	2014/10/16	7900926.85000	7905814.40000	CORR	2014/09/25	2014/10/16	
BOCHG	I	2015/02/06	2015/02/06	1079246		4419789	JP1103371F10	2015/02/05	2756942.00000	5156888.00000	REISS	2015/01/08	2015/02/05	
BOCHG	I	2015/03/31	2015/03/31	1116224		4419789	JP1103371F10	2015/03/24	5156888.00000	5162745.30000	CORR	2015/02/05	2015/03/24	
BOCHG	I	2015/04/10	2015/04/10	1123720		4457812	JP1103381F34	2015/04/08	2399810.00000	5157590.00000	CORR	2015/03/20	2015/04/08	
BOCHG	I	2014/07/24	2014/07/24	965313		4291430	JP1201491E67	2014/07/25	1364300.00000	2715300.00000	REISS	2014/06/20	2014/07/25	
BOCHG	I	2014/08/20	2014/08/20	980513		4291430	JP1201491E67	2014/08/21	2715300.00000	4040000.00000	REISS	2014/07/25	2014/08/21	
BOCHG	I	2015/03/16	2015/03/16	1105280		4291430	JP1201491E67	2015/03/12	4040000.00000	4050000.00000	REISS	2014/08/21	2015/03/12	
BOCHG	I	2015/01/23	2015/01/23	1070651		4411100	JP1201511EC7	2015/01/26	1377800.00000	2577000.00000	REISS	2014/12/22	2015/01/26	
BOCHG	I	2015/02/18	2015/02/18	1087117		4411100	JP1201511EC7	2015/02/19	2577000.00000	3955500.00000	REISS	2015/01/26	2015/02/19	
BOCHG	I	2014/07/11	2014/07/11	957056		4283310	JP1300431E60	2014/07/14	739000.00000	1438100.00000	REISS	2014/06/20	2014/07/14	
BOCHG	I	2014/08/13	2014/08/13	976860		4283310	JP1300431E60	2014/08/14	1438100.00000	2125200.00000	REISS	2014/07/14	2014/08/14	
BOCHG	I	2014/10/11	2014/10/11	1008484		4283310	JP1300431E60	2014/10/15	2125200.00000	2128700.00000	REISS	2014/08/14	2014/10/15	
BOCHG	I	2015/01/15	2015/01/15	1065893		4404158	JP1300451EC6	2015/01/16	803200.00000	1603000.00000	REISS	2014/12/22	2015/01/16	
BOCHG	I	2015/02/06	2015/02/06	1079299		4404158	JP1300451EC6	2015/02/09	1603000.00000	2280900.00000	REISS	2015/01/16	2015/02/09	
BOCHG	I	2015/03/07	2015/03/09	1099281		4460580	JP1300461F39	2015/03/07	798900.00000	798900.00000	CORR	2015/03/05	2015/03/20	
BOCHG	I	2015/02/09	2015/02/09	1080453	1538681	4376218	JP1744901EB6	2015/02/09	5739910.00000		REDEM	2014/11/04	2015/02/09	
BOCHG	I	2015/02/16	2015/02/16	1085336	1547671	4380768	JP1744921EB4	2015/02/16	5709900.00000		REDEM	2014/11/10	2015/02/16	
BOCHG	I	2015/02/23	2015/02/23	1089478	1551235	4383982	JP1744931EB3	2015/02/23	5719930.00000		REDEM	2014/11/17	2015/02/23	
BOCHG	I	2015/03/02	2015/03/02	1095142	1555670	4389268	JP1744951EB1	2015/03/02	5729960.00000		REDEM	2014/11/25	2015/03/02	
BOCHG	I	2015/02/04	2015/02/04	1077511	1535438	4400230	JP1744991EC5	2015/02/04	2499960.00000		REDEM	2014/12/15	2015/02/04	
BOCHG	I	2015/03/23	2015/03/23	1109178	1572553	4401435	JP1745001EC2	2015/03/23	5689930.00000		REDEM	2014/12/15	2015/03/23	
BOCHG	I	2015/04/06	2015/04/06	1119799	1581276	4415681	JP1745031F10	2015/04/06	5729980.00000		REDEM	2015/01/08	2015/04/06	
BOCHG	I	2015/03/20	2015/03/20	1107862	1570782	2693219	JP223100AL34	2015/03/20	1400.00000		REDEM	1990/03/20	2015/03/20	
BOCHG	I	2015/03/20	2015/03/20	1108138	1575267	4452760	JP227100AL35	2015/03/20	1700.00000		REDEM	1990/03/20	2015/03/20	
BOCHG	I	2015/03/20	2015/03/20	1108142	1579577	4457463	JP228100AL33	2015/03/20	400.00000		REDEM	1990/03/20	2015/03/20	
BOCHG	I	2015/03/20	2015/03/20	1108143	1579580	4457467	JP228100BL32	2015/03/20	500.00000		REDEM	1990/03/20	2015/03/20	
BOCHG	I	2015/03/20	2015/03/20	1107859	1570779	2542744	JP240100AL38	2015/03/20	300.00000		REDEM	1990/03/20	2015/03/20	
